ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-05-17T02:07:44Z,android,2475,PH,,You Are The Reason,Calum Scott,Only Human,spotify:track:69vToJ9BMbbLlFZo7k7A7B,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289261,FALSE
2023-05-17T02:07:47Z,android,2600,PH,,Happier,Ed Sheeran,÷,spotify:track:2RttW7RAu5nOAfq6YFvApB,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289264,FALSE
2023-05-17T02:07:52Z,android,4590,PH,,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,JORDI,spotify:track:5zFglKYiknIxks8geR8rcL,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289267,FALSE
2023-05-17T02:07:54Z,android,2640,PH,,This Town,Niall Horan,Flicker,spotify:track:0qvzXomUDJVaUboy2wMfiS,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289272,FALSE
2023-05-17T02:07:58Z,android,2502,PH,,willow,Taylor Swift,evermore,spotify:track:0lx2cLdOt3piJbcaXIV74f,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289275,FALSE
2023-05-17T02:08:01Z,android,2506,PH,,It's You,Ali Gatie,YOU,spotify:track:5DqdesEfbRyOlSS3Tf6c29,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289278,FALSE
2023-05-17T02:08:06Z,android,4353,PH,,34+35,Ariana Grande,Positions,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289281,FALSE
2023-05-17T02:08:09Z,android,2416,PH,,Kiss Me More (feat. SZA),Doja Cat,Kiss Me More (feat. SZA),spotify:track:748mdHapucXQri7IAO8yFK,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289286,FALSE
2023-05-17T02:08:12Z,android,2795,PH,,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,Title,spotify:track:2YlZnw2ikdb837oKMKjBkW,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289289,FALSE
2023-05-17T02:08:17Z,android,4493,PH,,In This Darkness,Clara La San,In This Darkness,spotify:track:6qrcJkIpuWpxH0ruS8WVAy,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289292,FALSE
2023-05-17T02:08:26Z,android,8169,PH,,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5,JORDI,spotify:track:3p4WMekidOIiyf8SFvfrIC,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289297,FALSE
2023-05-17T02:08:30Z,android,4129,PH,,lowkey,NIKI,lowkey,spotify:track:5TTXEcfsYLh6fTarLaevTi,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289306,FALSE
2023-05-17T02:08:33Z,android,3099,PH,,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289310,FALSE
2023-05-17T02:09:48Z,android,74300,PH,,One Right Now (with The Weeknd),Post Malone,One Right Now,spotify:track:00Blm7zeNqgYLPtW6zg8cj,,,,,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1684289314,FALSE
2023-05-17T02:10:19Z,android,27432,PH,,Hips Don't Lie (feat. Wyclef Jean),Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,,,,,,,,clickrow,endplay,FALSE,TRUE,FALSE,1684289388,FALSE
2023-05-17T02:14:00Z,android,221407,PH,,All Of The Girls You Loved Before,Taylor Swift,All Of The Girls You Loved Before,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,,,,,,,,clickrow,endplay,FALSE,TRUE,FALSE,1684289419,FALSE
2023-05-17T02:15:03Z,android,61468,PH,,Lavender Haze,Taylor Swift,Midnights,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1684289641,FALSE
2023-05-17T02:15:05Z,android,2050,PH,,Missing June,Miki Ratsula,Missing June,spotify:track:3rdhbnrw6XeTp5aKBI0EKf,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289703,FALSE
2023-05-17T02:15:07Z,android,1669,PH,,Kill Bill,SZA,SOS,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289705,FALSE
2023-05-17T02:19:28Z,android,260253,PH,,Die For You,The Weeknd,Starboy,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1684289707,FALSE
2023-05-17T02:19:47Z,android,18208,PH,,Holly,Anna Shoemaker,Holly,spotify:track:2JUvDYr4aKfI1Qg1dIefxZ,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1684289968,FALSE
2023-05-17T02:19:50Z,android,2508,PH,,august,Taylor Swift,folklore,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289987,FALSE
2023-05-17T02:19:52Z,android,1849,PH,,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,spotify:track:6INztpNwOTlfSKTuPo0HOP,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289990,FALSE
2023-05-17T02:19:54Z,android,1181,PH,,Heaven,Niall Horan,Heaven,spotify:track:1yHVHoz6Ny29gbbWJYVnFt,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289992,FALSE
2023-05-17T02:19:55Z,android,0,PH,,Nobody Gets Me,SZA,SOS,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289994,FALSE
2023-05-17T02:20:04Z,android,5841,PH,,Back For More,Nia Hendricks,Back For More,spotify:track:3KdJanvjyMJLfEM2m9r6xM,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684289995,FALSE
2023-05-17T02:20:50Z,android,518,PH,,Call It What You Want,Taylor Swift,reputation,spotify:track:1GwMQaZz6Au3QLDbjbMdme,,,,,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1684290004,FALSE
2023-05-17T02:24:41Z,android,228000,PH,,My Universe,Coldplay,My Universe,spotify:track:3FeVmId7tL5YN8B7R3imoM,,,,,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1684290050,FALSE
2023-05-17T02:28:11Z,android,209026,PH,,Celestial,Ed Sheeran,Celestial,spotify:track:4zrKN5Sv8JS5mqnbVcsul7,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684290282,FALSE
2023-05-17T02:32:09Z,android,237200,PH,,TRUSTFALL,P!nk,TRUSTFALL,spotify:track:4FWbsd91QSvgr1dSWwW51e,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684290491,FALSE
2023-05-17T02:32:57Z,android,47454,PH,,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,Left and Right (Feat. Jung Kook of BTS),spotify:track:0mBP9X2gPCuapvpZ7TGDk3,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1684290729,FALSE
2023-05-17T02:35:41Z,android,163854,PH,,Sunshine,OneRepublic,Sunshine,spotify:track:5r43qanLhUCdBj8HN3fa6B,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1684290778,FALSE
2023-05-17T02:38:07Z,android,145440,PH,,Waffle House,Jonas Brothers,Waffle House,spotify:track:5iE3eUH2WGCXcE2xr6DEmU,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684290941,FALSE
2023-05-17T02:38:29Z,android,20507,PH,,About Damn Time,Lizzo,About Damn Time,spotify:track:1PckUlxKqWQs3RlWXVBLw3,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1684291087,FALSE
2023-05-17T02:38:33Z,android,4310,PH,,Electric Love,BØRNS,Dopamine,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291109,FALSE
2023-05-17T02:38:35Z,android,1184,PH,,Meltdown,Niall Horan,Meltdown,spotify:track:52Rfxu5AUNMV1qhhC2ZCkb,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291113,FALSE
2023-05-17T02:38:39Z,android,3046,PH,,I'm Not Here To Make Friends,Sam Smith,Gloria,spotify:track:3i0FkJYlU4MFfYkjFHXXAM,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291115,FALSE
2023-05-17T02:38:42Z,android,3091,PH,,Bam Bam (feat. Ed Sheeran),Camila Cabello,Bam Bam (feat. Ed Sheeran),spotify:track:0QBzMgT7NIeoCYy3sJCof1,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291119,FALSE
2023-05-17T02:38:44Z,android,0,PH,,Hold Me Closer,Elton John,Hold Me Closer,spotify:track:72yP0DUlWPyH8P7IoxskwN,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291123,FALSE
2023-05-17T02:38:46Z,android,923,PH,,Light Switch,Charlie Puth,CHARLIE,spotify:track:1jEBSDN5vYViJQr78W7jr2,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291124,FALSE
2023-05-17T02:38:48Z,android,763,PH,,Mother,Meghan Trainor,Takin' It Back,spotify:track:69ZzhvHnSSnzMO8SMYEJWb,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291126,FALSE
2023-05-17T02:38:50Z,android,1533,PH,,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,JORDI,spotify:track:5zFglKYiknIxks8geR8rcL,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291128,FALSE
2023-05-17T02:38:51Z,android,882,PH,,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,Better Days (NEIKED x Mae Muller x Polo G),spotify:track:6f5ExP43esnvdKPddwKXJH,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291130,FALSE
2023-05-17T02:38:52Z,android,336,PH,,2 Be Loved (Am I Ready),Lizzo,Special,spotify:track:2rmwqU7yzTvzkiaRV53DpT,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291131,FALSE
2023-05-17T02:38:54Z,android,0,PH,,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,Summer Of Love,spotify:track:0z8hI3OPS8ADPWtoCjjLl6,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291132,FALSE
2023-05-17T02:38:55Z,android,0,PH,,That’s Not How This Works (feat. Dan + Shay),Charlie Puth,That’s Not How This Works (feat. Dan + Shay),spotify:track:28a0aMV1OKoyNiCJuNsWrY,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291134,FALSE
2023-05-17T02:38:56Z,android,0,PH,,When I’m Gone (with Katy Perry),Alesso,When I’m Gone (with Katy Perry),spotify:track:5902W4uHWzhtOff1UK7the,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291135,FALSE
2023-05-17T02:39:02Z,android,3818,PH,,Never Gonna Not Dance Again,P!nk,Never Gonna Not Dance Again,spotify:track:6sZo5nJIsFWXefRCCexpx0,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291136,FALSE
2023-05-17T02:39:03Z,android,1026,PH,,Make You Mine,PUBLIC,Make You Mine,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291142,FALSE
2023-05-17T02:39:04Z,android,0,PH,,Numb Little Bug,Em Beihold,Numb Little Bug,spotify:track:3o9kpgkIcffx0iSwxhuNI2,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291143,FALSE
2023-05-17T02:39:05Z,android,0,PH,,Someone To You,BANNERS,Where The Shadow Ends,spotify:track:2f0pn9DkEJwAzXApnFh5cr,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291144,FALSE
2023-05-17T02:39:06Z,android,392,PH,,My Stupid Heart,Walk off the Earth,My Stupid Heart,spotify:track:3UZDl7g2r84o1b5marUjfK,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291145,FALSE
2023-05-17T02:39:09Z,android,0,PH,,Coast (feat. Anderson .Paak),Hailee Steinfeld,Coast,spotify:track:1l4iQsOZ5sOXZPMQLvouaB,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291146,FALSE
2023-05-17T02:39:10Z,android,957,PH,,World's Smallest Violin,AJR,OK ORCHESTRA,spotify:track:68EkhVWIeULhHxcbi1QhzK,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291149,FALSE
2023-05-17T02:39:11Z,android,0,PH,,AOK,Tai Verdes,TV,spotify:track:1sx0XsWUusUoPstbvokZjP,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291150,FALSE
2023-05-17T02:39:13Z,android,1350,PH,,Levitating (feat. DaBaby),Dua Lipa,Levitating (feat. DaBaby),spotify:track:463CkQjx2Zk1yXoBuierM9,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291151,FALSE
2023-05-17T02:39:15Z,android,710,PH,,Put Your Records On,Ritt Momney,Put Your Records On,spotify:track:6AGOKlMZWLCaEJGnaROtF9,,,,,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,1684291154,FALSE
2023-05-17T02:42:37Z,android,203064,PH,,Levitating (feat. DaBaby),Dua Lipa,Levitating (feat. DaBaby),spotify:track:463CkQjx2Zk1yXoBuierM9,,,,,,,,backbtn,trackdone,FALSE,FALSE,FALSE,1684291155,FALSE
2023-05-17T02:46:08Z,android,210463,PH,,Put Your Records On,Ritt Momney,Put Your Records On,spotify:track:6AGOKlMZWLCaEJGnaROtF9,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684291357,FALSE
2023-05-17T02:48:20Z,android,130694,PH,,Victoria's Secret,Jax,Victoria’s Secret,spotify:track:4svaKoxMMP7ImmKrD5hfQu,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1684291568,FALSE
2023-05-17T02:48:26Z,android,5185,PH,,Woke Up in Love,Kygo,Woke Up in Love,spotify:track:21H0pUV2uPIPcFnFhgTBjo,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291700,FALSE
2023-05-17T02:48:27Z,android,657,PH,,NO BAD DAYS (feat. Collett),Macklemore,BEN,spotify:track:5C8ySsx3AT121g24uYR823,,,,,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,1684291706,FALSE
2023-05-17T02:52:04Z,android,216873,PH,,Woke Up in Love,Kygo,Woke Up in Love,spotify:track:21H0pUV2uPIPcFnFhgTBjo,,,,,,,,backbtn,trackdone,FALSE,FALSE,FALSE,1684291707,FALSE
2023-05-17T02:52:53Z,android,47895,PH,,NO BAD DAYS (feat. Collett),Macklemore,BEN,spotify:track:5C8ySsx3AT121g24uYR823,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1684291924,FALSE
2023-05-17T02:52:55Z,android,1953,PH,,Can I Get It,Adele,30,spotify:track:6w8ZPYdnGajyfPddTWdthN,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291973,FALSE
2023-05-17T02:52:57Z,android,1808,PH,,Anyone,Justin Bieber,Anyone,spotify:track:31qCy5ZaophVA81wtlwLc4,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291975,FALSE
2023-05-17T02:52:59Z,android,1191,PH,,BUTTERFLIES,MAX,BUTTERFLIES,spotify:track:7eQHxigpuDJjCG50JyzU8v,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291977,FALSE
2023-05-17T02:53:04Z,android,4226,PH,,Fly Away,Tones And I,Welcome To The Madhouse,spotify:track:2zBDKzqa6sdxeI0fC6OWIC,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291979,FALSE
2023-05-17T02:53:05Z,android,1335,PH,,Lil Bit,Nelly,Lil Bit,spotify:track:0NmuYnjETG3u3qx0OmEJev,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291984,FALSE
2023-05-17T02:53:06Z,android,315,PH,,You,Dan + Shay,Good Things,spotify:track:2xPV95cfbyusygMTxpa3SW,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291986,FALSE
2023-05-17T02:53:08Z,android,450,PH,,Wonder Woman,John Legend,LEGEND,spotify:track:3BLWGYOcy1svvsBByeFxLh,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291987,FALSE
2023-05-17T02:53:09Z,android,0,PH,,I Feel Like Dancing,Jason Mraz,I Feel Like Dancing,spotify:track:4xYlpJPENfM4DT0rUYFqSP,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291988,FALSE
2023-05-17T02:53:10Z,android,27,PH,,Don't I Make It Look Easy,Meghan Trainor,Don't I Make It Look Easy,spotify:track:0Bm2kjXM4w6JlwS6jpTmfO,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291989,FALSE
2023-05-17T02:53:14Z,android,3500,PH,,Clarity,Vance Joy,Clarity,spotify:track:5c6lM2zjAF6MFoD8C1hiBr,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291990,FALSE
2023-05-17T02:53:17Z,android,1912,PH,,Wave of You,Surfaces,Wave of You,spotify:track:5Ne1q9Hv3l2NHBA3Agt8WT,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291995,FALSE
2023-05-17T02:53:19Z,android,1277,PH,,Love Again,Dua Lipa,Future Nostalgia,spotify:track:1imMjt1YGNebtrtTAprKV7,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291997,FALSE
2023-05-17T02:53:20Z,android,0,PH,,CUFF IT,Beyoncé,RENAISSANCE,spotify:track:3IHaiorYWOcr8Kzs85PWF7,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684291999,FALSE
2023-05-17T02:53:21Z,android,0,PH,,Joy,Andy Grammer,Joy,spotify:track:4Hn4zAkBUaNnT8m9p7cYaf,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292000,FALSE
2023-05-17T02:53:22Z,android,0,PH,,Little Bit of Love,Tom Grennan,Little Bit of Love (Acoustic),spotify:track:78q4ESvMkPVJzHAV11LAGE,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292001,FALSE
2023-05-17T02:53:23Z,android,0,PH,,Big Energy,Latto,Big Energy,spotify:track:5lHxARJJrZc3ss4ZVmGWfz,,,,,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1684292002,FALSE
2023-05-17T02:53:27Z,android,2297,PH,,Calm Down (with Selena Gomez),Rema,Calm Down (with Selena Gomez),spotify:track:0WtM2NBVQNNJLh6scP13H8,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292004,FALSE
2023-05-17T02:53:28Z,android,0,PH,,Hell N Back,Bakar,Will You Be My Yellow?,spotify:track:6xxG3HbexOhJKyiLmtUPhT,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292007,FALSE
2023-05-17T02:54:15Z,android,0,PH,,Slide (feat. Frank Ocean & Migos),Calvin Harris,Funk Wav Bounces Vol.1,spotify:track:7tr2za8SQg2CI8EDgrdtNl,,,,,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1684292008,FALSE
2023-05-17T02:58:01Z,android,225515,PH,,Dynasty,MIIA,Dynasty,spotify:track:5a0sI8V5iDBiChTCfFNZL1,,,,,,,,clickrow,endplay,FALSE,TRUE,FALSE,1684292055,FALSE
2023-05-17T03:01:26Z,android,203358,PH,,Sledgehammer,MIIA,Sledgehammer,spotify:track:0kGbk3gCF3Rv6RHofkOq7E,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684292282,FALSE
2023-05-17T03:04:47Z,android,201230,PH,,Dynasty,Elephante,I Am The Elephante,spotify:track:2PSEa6CJkdwM96iLo7hkZQ,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684292486,FALSE
2023-05-17T03:05:40Z,android,51668,PH,,Princesses Don't Cry,CARYS,Princesses Don't Cry,spotify:track:5iNc4Yxd9yFHHMXQT4Cc6F,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1684292687,FALSE
2023-05-17T03:05:42Z,android,1152,PH,,Hold On,Chord Overstreet,Hold On,spotify:track:5vjLSffimiIP26QG5WcN2K,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292740,FALSE
2023-05-17T03:05:44Z,android,1239,PH,,lovely (with Khalid),Billie Eilish,lovely (with Khalid),spotify:track:0u2P5u6lvoDfwTYjAADbn4,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292742,FALSE
2023-05-17T03:05:44Z,android,0,PH,,Beautiful Creature,MIIA,Beautiful Creature,spotify:track:3yiXD3ThTrzreJWJfXnoxH,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292744,FALSE
2023-05-17T03:05:46Z,android,400,PH,,How to Lose Something Good,Mørland,How to Lose Something Good,spotify:track:4bfK4CWRuuRFIgDK8UGslZ,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292745,FALSE
2023-05-17T03:05:48Z,android,1245,PH,,Arcade,Duncan Laurence,Small Town Boy,spotify:track:1J14CdDAvBTE1AJYUOwl6C,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292746,FALSE
2023-05-17T03:05:49Z,android,23,PH,,Born Without a Heart,Faouzia,Born Without a Heart,spotify:track:6i5jBmnB22alUpJ7hpznuj,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292748,FALSE
2023-05-17T03:05:51Z,android,0,PH,,Keeping Everything Inside,Sophie Pecora,Keeping Everything Inside,spotify:track:04wmRKlU8lSjmYql1mt052,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1684292750,FALSE
2023-05-17T03:06:58Z,android,0,PH,,Moral of the Story,Ashe,Ashlyn,spotify:track:69HzZ3ti9DLwb0GdWCGYSo,,,,,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1684292751,FALSE
2023-05-17T03:11:02Z,android,241185,PH,,Uhaw (Tayong Lahat),Dilaw,Uhaw (Tayong Lahat),spotify:track:47OFMuRu5lzJHRbtEXPBbs,,,,,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1684292818,FALSE
2023-05-17T03:13:56Z,android,174253,PH,,Cupid - Twin Ver.,FIFTY FIFTY,The Beginning: Cupid,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684293062,FALSE
2023-05-17T03:18:27Z,android,270250,PH,,Pasilyo,SunKissed Lola,Pasilyo,spotify:track:0uZFcsx96wzbixsULmrg8o,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684293237,FALSE
2023-05-17T03:22:21Z,android,232857,PH,,Die For You - Remix,The Weeknd,Die For You,spotify:track:7oDd86yk8itslrA9HRP2ki,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684293507,FALSE
2023-05-17T03:26:16Z,android,235080,PH,,THAT'S MY BABY,PLAYERTWO,THAT'S MY BABY,spotify:track:0PhsD58bUDnIFacJ7itwzb,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684293741,FALSE
2023-05-17T03:31:53Z,android,335624,PH,,Umaasa,Calein,Umaasa,spotify:track:4AULw1VRyJP17zMvwgTIUs,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684293977,FALSE
2023-05-17T03:36:02Z,android,249382,PH,,Old Love,yuji,Old Love,spotify:track:3W4U7TEgILGpq0EmquurtH,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684294313,FALSE
2023-05-17T03:37:07Z,android,63277,PH,,Fall In Love Alone,Stacey Ryan,Fall In Love Alone,spotify:track:5xwBIieMMFUmLDgvG4DjFe,,,,,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1684294562,FALSE
2023-05-17T22:58:14Z,android,241960,PH,,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,,,,,,,,clickrow,endplay,FALSE,TRUE,FALSE,1684364052,FALSE
2023-05-17T22:58:26Z,android,3947,PH,,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:3yII7UwgLF6K5zW3xad3MP,,,,,,,,trackdone,endplay,FALSE,TRUE,FALSE,1684364296,FALSE
2023-05-17T23:01:23Z,android,178426,PH,,Cruel Summer,Taylor Swift,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,,,,,,,,clickrow,endplay,FALSE,TRUE,FALSE,1684364310,FALSE
2023-05-17T23:05:15Z,android,231000,PH,,Style,Taylor Swift,1989,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684364488,FALSE
2023-05-17T23:07:54Z,android,158536,PH,,People Watching,Conan Gray,Superache,spotify:track:3TFoEJe5zNuHZStRboWPxg,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684364720,FALSE
2023-05-17T23:08:43Z,android,48179,PH,,what would you do?,Tate McRae,i used to think i could fly,spotify:track:4ewmHD3aRBmLyTsbGreNLw,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1684364879,FALSE
2023-05-17T23:12:50Z,android,247160,PH,,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,reputation Stadium Tour Surprise Song Playlist,spotify:track:55n9yjI6qqXh5F2mYvUc2y,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1684364929,FALSE
2023-05-17T23:28:21Z,android,95262,PH,,Ordinary,Amber Ais,Coming of Age,spotify:track:0hh4FKNzps7yMR90KHA1nE,,,,,,,,trackdone,logout,FALSE,FALSE,FALSE,1684365175,FALSE
2023-05-18T01:04:39Z,android,225960,PH,,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,,,,,,,,clickrow,endplay,FALSE,TRUE,FALSE,1684371653,FALSE
2023-05-18T01:08:30Z,android,231000,PH,,Style,Taylor Swift,1989,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1684371879,FALSE
